survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,alive,alone,age_z,fare_z
1,1,female,52.0,1,1,93.5,S,First,woman,False,yes,False,1.747996603810761,1.236236792573191
1,3,male,27.0,0,0,8.6625,S,Third,man,True,yes,True,-0.17839562142712506,-0.4718018018960432
0,1,male,38.0,0,0,0.0,S,First,man,True,no,True,0.6692169576775449,-0.6462044460638905
1,3,female,27.0,0,1,12.475,S,Third,woman,False,yes,False,-0.17839562142712506,-0.3950445054008146
0,3,male,2.0,4,1,39.6875,S,Third,child,False,no,False,-2.104787846665011,0.15282642728807924
0,3,male,28.0,0,0,6.95,Q,Third,man,True,no,True,-0.10133993241760961,-0.5062796695020967
0,3,male,28.0,0,0,56.4958,S,Third,man,True,no,True,-0.10133993241760961,0.4912289628108992
1,2,male,1.0,0,2,37.0042,C,Second,child,False,yes,False,-2.1818435356745267,0.09880338369840133
1,3,male,28.0,0,0,7.75,Q,Third,man,True,yes,True,-0.10133993241760961,-0.49017322040145855
1,3,female,15.0,1,0,14.4542,C,Third,child,False,yes,False,-1.1030638895413103,-0.3551971503258359
1,2,male,0.83,1,1,18.75,S,Second,child,False,yes,False,-2.1949430028061445,-0.2687095452676843
0,3,male,28.0,0,0,7.2292,C,Third,man,True,no,True,-0.10133993241760961,-0.500658518765974
0,3,male,23.0,0,0,7.8542,S,Third,man,True,no,True,-0.4866183774651868,-0.4880753554061005
0,3,male,18.0,0,0,8.3,S,Third,man,True,no,True,-0.871896822512764,-0.47910003664476986
1,1,female,39.0,1,1,83.1583,C,First,woman,False,yes,False,0.7462726466870603,1.0280267117431041
0,3,male,21.0,0,0,8.6625,S,Third,man,True,no,True,-0.6407297554842177,-0.4718018018960432
0,3,male,28.0,0,0,8.05,S,Third,man,True,no,True,-0.10133993241760961,-0.4841333019887193
1,3,male,32.0,0,0,56.4958,S,Third,man,True,yes,True,0.20688282362045216,0.4912289628108992
1,1,male,28.0,0,0,29.7,C,First,man,True,yes,True,-0.10133993241760961,-0.04825252320269991
0,3,male,20.0,0,0,7.925,S,Third,man,True,no,True,-0.7177854444937332,-0.48664993466069395
0,2,male,16.0,0,0,10.5,S,Second,man,True,no,True,-1.026008200531795,-0.434807301618015
1,1,female,30.0,0,0,31.0,C,First,woman,False,yes,True,0.052771445601421274,-0.022079543414162937
0,3,male,34.5,0,0,6.4375,C,Third,man,True,no,True,0.39952204614424075,-0.516597863457193
0,3,male,17.0,0,0,8.6625,S,Third,man,True,no,True,-0.9489525115222794,-0.4718018018960432
0,3,male,42.0,0,0,7.55,S,Third,man,True,no,True,0.9774397137156066,-0.4941998326766181
0,3,male,28.0,8,2,69.55,S,Third,man,True,no,False,-0.10133993241760961,0.7540499726228369
0,3,male,35.0,0,0,7.8958,C,Third,man,True,no,True,0.4380498906489985,-0.48723782005286725
0,2,male,28.0,0,1,33.0,S,Second,man,True,no,False,-0.10133993241760961,0.01818657933743239
1,1,female,28.0,1,0,89.1042,C,First,woman,False,yes,False,-0.10133993241760961,1.1477358813774596
0,3,male,4.0,4,2,31.275,S,Third,child,False,no,False,-1.9506764686459803,-0.016542951535818605
0,3,male,74.0,0,0,7.775,S,Third,man,True,no,True,3.443221762020101,-0.48966989386706367
0,3,female,9.0,1,1,15.2458,C,Third,child,False,no,False,-1.565398023598403,-0.33925981894075447
1,1,female,16.0,0,1,39.4,S,First,woman,False,yes,False,-1.026008200531795,0.1470381721425374
0,2,female,44.0,1,0,26.0,S,Second,woman,False,no,False,1.1315510917346374,-0.12274485029315124
1,3,female,18.0,0,1,9.35,S,Third,woman,False,yes,False,-0.871896822512764,-0.4579603222001823
1,1,female,45.0,1,1,164.8667,S,First,woman,False,yes,False,1.208606780744153,2.67306694386133
1,1,male,51.0,0,0,26.55,S,First,man,True,yes,True,1.6709409148012455,-0.11167166653646252
1,3,female,24.0,0,3,19.2583,C,Third,woman,False,yes,False,-0.4095626884556714,-0.25847591017036636
0,3,male,28.0,0,0,7.2292,C,Third,man,True,no,True,-0.10133993241760961,-0.500658518765974
0,3,male,41.0,2,0,14.1083,S,Third,man,True,no,False,0.9003840247060911,-0.3621611762557243
0,2,male,21.0,1,0,11.5,S,Second,man,True,no,False,-0.6407297554842177,-0.41467424024221733
1,1,female,48.0,0,0,25.9292,S,First,woman,False,yes,True,1.4397738477726993,-0.12417027103855768
0,3,female,28.0,8,2,69.55,S,Third,woman,False,no,False,-0.10133993241760961,0.7540499726228369
0,2,male,24.0,0,0,13.0,S,Second,man,True,no,True,-0.4095626884556714,-0.38447464817852084
1,2,female,42.0,0,0,13.0,S,Second,woman,False,yes,True,0.9774397137156066,-0.38447464817852084
1,2,female,27.0,1,0,13.8583,C,Second,woman,False,yes,False,-0.17839562142712506,-0.36719444159967374
0,1,male,31.0,0,0,50.4958,S,First,man,True,no,True,0.12982713461093673,0.37043059455611316
0,3,male,28.0,0,0,9.5,S,Third,man,True,no,True,-0.10133993241760961,-0.4549403629938127
1,3,male,4.0,1,1,11.1333,S,Third,child,False,yes,False,-1.9506764686459803,-0.4220570338487224
0,3,male,26.0,0,0,7.8958,S,Third,man,True,no,True,-0.2554513104366405,-0.48723782005286725
1,1,female,47.0,1,1,52.5542,S,First,woman,False,yes,False,1.3627181587631838,0.41187248809205507
0,1,male,33.0,0,0,5.0,S,First,man,True,no,True,0.2839385126299676,-0.5455391391849022
0,3,male,47.0,0,0,9.0,S,Third,man,True,no,True,1.3627181587631838,-0.4650068936817115
1,2,female,28.0,1,0,24.0,C,Second,woman,False,yes,False,-0.10133993241760961,-0.16301097304474657
1,3,female,15.0,0,0,7.225,C,Third,child,False,yes,True,-1.1030638895413103,-0.5007430776237524
0,3,male,20.0,0,0,9.8458,S,Third,man,True,no,True,-0.7177854444937332,-0.44797835037006184
0,3,male,19.0,0,0,7.8958,S,Third,man,True,no,True,-0.7948411335032486,-0.48723782005286725
0,3,male,28.0,0,0,7.8958,S,Third,man,True,no,True,-0.10133993241760961,-0.48723782005286725
1,1,female,56.0,0,1,83.1583,C,First,woman,False,yes,False,2.0562193598488228,1.0280267117431041
1,2,female,25.0,0,1,26.0,S,Second,woman,False,yes,False,-0.3325069994461559,-0.12274485029315124
0,3,male,33.0,0,0,7.8958,S,Third,man,True,no,True,0.2839385126299676,-0.48723782005286725
0,3,female,22.0,0,0,10.5167,S,Third,woman,False,no,True,-0.5636740664747023,-0.4344710794930392
0,2,male,28.0,0,0,10.5,S,Second,man,True,no,True,-0.10133993241760961,-0.434807301618015
0,3,male,25.0,0,0,7.05,S,Third,man,True,no,True,-0.3325069994461559,-0.5042663633645169
0,3,female,39.0,0,5,29.125,Q,Third,woman,False,no,False,0.7462726466870603,-0.05982903349378355
0,2,male,27.0,0,0,13.0,S,Second,man,True,no,True,-0.17839562142712506,-0.38447464817852084
1,1,female,19.0,0,0,30.0,S,First,woman,False,yes,True,-0.7948411335032486,-0.0422126047899606
0,3,female,28.0,1,2,23.45,S,Third,woman,False,no,False,-0.10133993241760961,-0.1740841568014353
1,1,male,26.0,0,0,30.0,C,First,man,True,yes,True,-0.2554513104366405,-0.0422126047899606
0,3,male,32.0,0,0,7.75,Q,Third,man,True,no,True,0.20688282362045216,-0.49017322040145855
